STATE,PLACE,POPESTIMATE2023
36,55673,994
36,55816,532
36,55882,4096
36,55948,1332
36,56011,2240
36,56088,1729
36,56110,789
36,56187,3275
36,56231,455
36,56341,445
36,56660,12337
36,56814,2015
36,56979,25442
36,57001,7138
36,57023,5542
36,57177,5062
36,57243,3584
36,57518,1856
36,57551,1150
36,57639,1483
36,57661,2201
36,57749,2499
36,58354,1332
36,58475,1452
36,58486,1002
36,58497,801
36,58574,19867
36,58728,7255
36,58937,482
36,58992,3882
36,59157,924
36,59212,1225
36,59223,30584
36,59245,1669
36,59355,8129
36,59388,8565
36,59454,594
36,59498,887
36,59531,3134
36,59564,8436
36,59641,31772
36,59960,2269
36,60422,1697
36,60675,3213
36,60829,485
36,60895,1949
36,61115,411
36,61148,9310
36,61159,322
36,61346,2584
36,61434,410
36,61489,1087
36,61588,874
36,61621,262
36,62061,424
36,63000,207274
36,63264,25578
36,63418,31652
36,63770,2990
36,63792,1315
36,63803,1085
36,63957,854
36,63979,2210
36,64199,677
36,64232,930
36,64309,16202
36,64325,9772
36,64408,1364
36,64430,981
36,64452,736
36,64485,2785
36,64639,1697
36,64749,5783
36,64881,111
36,65035,2735
36,65068,621
36,65233,4871
36,65255,28544
36,65288,3848
36,65354,675
36,65431,17747
36,65475,549
36,65508,68544
36,65585,947
36,65750,1350
36,65893,7221
36,65959,1995
36,66047,4995
36,66663,498
36,66883,1369
36,66949,671
36,66993,2992
36,67191,522
36,67257,1367
36,67334,3660
36,67411,2583
36,67466,720
36,67488,567
36,67510,2520
36,67638,10962
36,67686,3725
36,67708,3012
36,68099,203
36,68209,1701
36,68242,829
36,68286,6484
36,68462,4627
36,68610,3840
36,68847,1073
36,68891,550
36,69023,1731
36,69078,3717
36,70123,402
36,70167,700
36,70189,3655
36,70420,32969
36,70442,4155
36,70618,1070
36,71267,1925
36,71322,1748
36,71894,11341
36,72521,881
36,73000,145560
36,73143,572
36,73176,11691
36,73517,747
36,73605,2718
36,74023,1012
36,74166,14899
36,75484,50607
36,75506,1681
36,75583,6900
36,75627,891
36,75671,3328
36,75682,213
36,75779,3111
36,75803,624
36,76001,1087
36,76155,1080
36,76210,635
36,76331,1763
36,76386,1996
36,76540,63607
36,76617,1709
36,76672,450
36,76705,40007
36,77112,1156
36,77376,2672
36,77431,675
36,77519,1749
36,77684,2804
36,77728,940
36,77849,6915
36,78036,2883
36,78113,563
36,78168,6046
36,78333,3629
36,78355,6523
36,78465,5655
36,78520,2026
36,78553,4704
36,78608,24157
36,78663,1510
36,78674,10170
36,78696,1788
36,78806,4270
36,78850,1705
36,78960,5749
36,79015,1768
36,79081,483
36,79092,4566
36,79174,6167
36,79444,15739
36,79499,1754
36,79939,2920
36,80181,2192
36,80186,117
36,80203,10622
36,81292,735
36,81622,2478
36,81677,61288
36,81710,3591
36,81831,901
36,82084,5458
36,82117,7459
36,82359,1219
36,82524,865
36,82678,1577
36,82750,11512
36,82953,711
36,82986,876
36,83272,1077
36,83371,378
36,84000,207657
36,84099,2588
36,84143,1834
37,00160,9488
37,00500,4651
37,00640,1028
37,00680,16936
37,01000,751
37,01380,1737
37,01400,7283
37,01420,443
37,01520,72225
37,01640,427
37,01720,12084
37,01760,5365
37,02080,27726
37,02140,95056
37,02320,177
37,02460,336
37,02500,1407
37,02580,717
37,02620,451
37,02700,171
37,02840,5092
37,02960,1864
37,03020,577
37,03100,455
37,03150,281
37,03500,1130
37,03840,242
37,03960,1026
37,04180,84
37,04260,4804
37,04510,658
37,04640,1406
37,04840,15515
37,04950,2427
37,04960,875
37,05040,4401
37,05135,3239
37,05220,5625
37,05340,355
37,05460,1399
37,05660,1138
37,05880,1435
37,06000,1852
37,06080,690
37,06140,8530
37,06240,1634
37,06500,1353
37,06660,163
37,06740,708
37,06760,6658
37,06800,4637
37,06820,227
37,06860,391
37,07080,19811
37,07140,1201
37,07220,361
37,07720,7847
37,07860,357
37,08080,1345
37,08140,431
37,08420,1070
37,08480,1510
37,08860,361
37,08960,3415
37,09060,60032
37,09140,1623
37,09360,8108
37,09530,2698
37,09540,2433
37,09760,329
37,09800,258
37,10120,819
37,10240,4418
37,10260,2270
37,10500,6826
37,10550,5307
37,10620,21103
37,10680,2951
37,10740,180010
37,10760,305
37,10860,270
37,10960,396
37,10980,719
37,11340,1814
37,11352,298
37,11620,137
37,11640,1544
37,11800,62043
37,12000,911311
37,12340,6278
37,12460,140
37,12480,4572
37,12580,749
37,12720,1729
37,12780,602
37,12860,30216
37,12960,22159
37,13000,879
37,13240,8320
37,13280,1383
37,13360,2261
37,13460,261
37,13560,206
37,13940,602
37,13980,1097
37,14060,62
37,14100,110119
37,14200,199
37,14280,1538
37,14340,8635
37,14400,720
37,14460,975
37,14700,33139
37,15020,387
37,15260,5496
37,15320,5026
37,15420,202
37,15580,146
37,16180,6156
37,16240,186
37,16400,14521
37,16980,1556
37,17180,214
37,17325,684
37,17340,1463
37,17520,1113
37,17660,352
37,17860,1759
37,18040,262
37,18060,744
37,18320,8581
37,19000,296186
37,19140,206
37,19300,414
37,19320,637
37,19620,232
37,19740,3684
37,19860,1607
37,20080,15332
37,20120,4485
37,20580,18948
37,20600,3265
37,20620,4088
37,20700,549
37,20780,739
37,20840,843
37,20980,1214
37,21095,11520
37,21160,3966
37,21360,1798
37,21740,4739
37,21960,215
37,22040,149
37,22240,737
37,22360,2203
37,22500,3699
37,22560,798
37,22600,838
37,22620,381
37,22640,49
37,22720,636
37,22820,4546
37,22920,209749
37,23600,3563
37,23760,8158
37,23980,11
37,24080,7387
37,24170,313
37,24440,391
37,24520,2530
37,24570,1376
37,24640,4328
37,24720,2718
37,24740,1240
37,24900,1199
37,25300,43817
37,25380,3704
37,25460,601
37,25480,35265
37,25540,865
37,25560,974
37,25580,83942
37,25680,260
37,25940,445
37,25980,9496
37,26200,1525
37,26740,156
37,26880,33469
37,26920,250
37,27280,18354
37,27324,95
37,27420,4914
37,27440,3068
37,27520,712
37,27780,580
37,27870,3293
37,28000,302296
37,28080,90053
37,28200,2507
37,28240,399
37,28400,813
37,28920,161
37,29120,295
37,29160,5928
37,29640,577
37,29680,159
37,29720,79
37,29800,19883
37,30040,47
37,30120,16500
37,30260,2348
37,30280,478
37,30620,1711
37,30660,14857
37,30720,15466
37,30900,1980
37,31060,44415
37,31360,1110
37,31400,116926
37,31440,614
37,31500,1678
37,31620,9757
37,31860,261
37,31920,412
37,31960,939
37,32180,5170
37,32260,46271
37,32540,414
37,32640,17973
37,32840,538
37,32980,3767
37,33120,64688
37,33460,228
37,33560,42854
37,34000,413
37,34200,72879
37,34300,3721
37,34320,410
37,34440,1635
37,34840,2326
37,35200,59321
37,35360,202
37,35460,763
37,35540,1642
37,35600,28016
37,35720,7778
37,35760,7561
37,35880,11823
37,35890,666
37,35920,19411
37,36020,127
37,36060,3713
37,36080,20275
37,36220,2156
37,36400,2868
37,36500,1387
37,36512,3504
37,36514,41
37,36640,1255
37,36860,3803
37,36960,128
37,37000,58
37,37040,423
37,37160,2299
37,37220,15021
37,37260,577
37,37640,37
37,37680,30542
37,37760,18238
37,38030,407
37,38040,14002
37,38060,19840
37,38100,2704
37,38200,391
37,38220,4692
37,38320,12128
37,38360,138
37,38680,543
37,38860,5854
37,39280,5207
37,39360,3269
37,39420,165
37,39480,3794
37,39600,1046
37,39680,82
37,39700,19121
37,39880,920
37,39960,406
37,40140,92
37,40240,89
37,40540,104
37,40560,2156
37,40600,1744
37,40640,855
37,40660,3845
37,41060,1610
37,41380,107
37,41420,7493
37,41580,807
37,41620,2222
37,41640,2660
37,41720,6813
37,41960,30934
37,42020,2114
37,42060,2452
37,42100,841
37,42240,20212
37,42480,148
37,42620,508
37,42640,103
37,42700,939
37,42760,4930
37,42860,4948
37,43260,7337
37,43300,154
37,43360,3379
37,43440,539
37,43480,27815
37,43580,603
37,43720,6147
37,43860,280
37,43920,37797
37,44100,919
37,44160,300
37,44220,53721
37,44320,9863
37,44400,17708
37,44520,31703
37,44560,327
37,44800,10610
37,44900,1178
37,44960,18373
37,45100,4261
37,45140,1748
37,45640,2371
37,45660,1657
37,45880,3142
37,46000,5737
37,46060,1737
37,46340,32226
37,46740,721
37,46820,631
37,46860,4494
37,47000,13399
37,47020,578
37,47240,915
37,47260,98
37,47845,1069
37,47860,1005
37,47880,4338
37,47980,2462
37,48040,2218
37,48060,262
37,48345,9480
37,48480,7776
37,48700,980
37,48920,818
37,49380,897
37,49460,59
37,49600,557
37,49800,8972
37,50080,163
37,50340,501
37,50540,246
37,50700,584
37,50820,386
37,51040,791
37,51080,2832
37,51780,719
37,51820,1431
37,51840,1536
37,51940,18449
37,52000,1426
37,52020,2277
37,52140,1193
37,52220,11153
37,52400,455
37,52660,4839
37,52760,5057
37,53040,3204
37,53140,2268
37,53160,523
37,53200,271
37,53680,179
37,53820,1461
37,53840,1281
37,53900,120
37,54580,4544
37,55000,482295
37,55040,1785
37,55080,4674
37,55260,4664
37,55340,63
37,55460,798
37,55640,3425
37,55660,3142
37,55900,14585
37,55940,280
37,56240,985
37,56340,604
37,56360,2415
37,56440,855
37,56710,2921
37,56900,14669
37,57000,1254
37,57020,563
37,57100,1218
37,57260,8890
37,57340,2370
37,57500,54245
37,57640,11297
37,57700,441
37,57740,476
37,57800,1155
37,57860,1381
37,58020,744
37,58140,889
37,58160,8212
37,58180,174
37,58360,3513
37,58420,355
37,58440,1217
37,58460,3685
37,58620,430
37,58630,7443
37,58720,2056
37,58840,456
37,58860,36319
37,58920,643
37,59090,300
37,59135,430
37,59280,32064
37,59340,350
37,59540,5025
37,59780,1598
37,59980,516
37,60080,240
37,60180,685
37,60320,7012
37,60505,315
37,60540,57
37,60560,182
37,60800,5171
37,61060,1747
37,61200,22010
37,61860,8043
37,62040,401
37,62060,338
37,62520,12468
37,62760,1470
37,63120,16728
37,63130,3138
37,63400,4377
37,63680,1894
37,63720,65
37,63760,3354
37,63880,4284
37,64160,1333
37,64180,11507
37,64260,2191
37,64380,406
37,64420,17212
37,64460,1659
37,64500,4065
37,64560,757
37,64580,822
37,64740,30220
37,64840,1296
37,64940,1015
37,65040,6016
37,65100,1335
37,65120,216
37,65320,344
37,65530,377
37,65580,11150
37,65900,4544
37,66040,4781
37,66360,4137
37,66460,2535
37,66500,2668
37,66520,3670
37,66700,10859
37,66740,90
37,66960,2273
37,66980,676
37,67000,472
37,67420,27435
37,67720,2696
37,68040,497
37,68320,241
37,68340,4106
37,68400,7155
37,68500,3980
37,68520,2952
37,68580,1606
37,68740,214
37,69260,7087
37,69520,4699
37,69680,877
37,69720,251
37,69795,538
37,69840,1018
37,70320,315
37,70340,647
37,70380,4935
37,70480,609
37,70540,54337
37,70660,5950
37,70720,3472
37,70740,3188
37,70780,1598
37,70820,1098
37,70860,195
37,71100,822
37,71160,2735
37,71220,9683
37,71240,382
37,71320,210
37,71460,23073
37,71500,10667
37,71560,4693
37,71600,387
37,71680,14080
37,71780,1383
37,71860,14400
37,71900,2715
37,71940,9280
37,72540,1334
37,73140,5320
37,73160,637
37,73300,842
37,73660,4677
37,73760,593
37,74020,3661
37,74220,5051
37,74440,122698
37,74540,47833
37,74580,2820
37,74680,3250
37,74720,569
37,74760,4342
37,75000,252975
37,75060,10821
37,75080,604
37,75280,8012
37,75340,530
37,75820,2420
37,75960,3018
37,76000,2002
37,76200,2291
37,76220,9401
38,00100,258
38,00340,122
38,00940,53
38,01180,307
38,01420,41
38,01700,98
38,01740,32
38,01860,17
38,01940,84
38,02060,23
38,02220,217
38,02380,237
38,02660,21
38,02860,33
38,03020,474
38,03220,272
38,03300,324
38,03540,602
38,04020,11
38,04460,15
38,04580,60
38,04940,42
38,05260,48
38,05420,972
38,05820,969
38,05980,66
38,06180,11
38,06300,30
38,06460,467
38,06660,3034
38,07020,163
38,07180,100
38,07200,75092
38,08460,2171
38,08500,285
38,08580,139
38,08700,1411
38,08900,17
38,09320,53
38,09460,29
38,09700,31
38,10060,84
38,10300,15
38,10420,188
38,10940,1306
38,11180,68
38,11340,349
38,11580,5
38,11700,13
38,11860,1047
38,12060,31
38,12260,138
38,12340,2009
38,12460,240
38,12700,2472
38,12820,21
38,12940,1223
38,13020,38
38,13180,581
38,14100,151
38,14660,61
38,14740,29
38,15100,70
38,15140,65
38,15180,202
38,15460,131
38,15820,14
38,15900,961
38,16380,37
38,16580,112
38,16940,1036
38,17060,111
38,18180,254
38,18260,73
38,18340,75
38,18620,90
38,19300,183
38,19420,7135
38,19580,50
38,19620,25130
38,19820,86
38,19900,73
38,20020,89
38,20300,277
38,20340,735
38,20940,227
38,21020,611
38,21220,78
38,22140,576
38,22260,194
38,22340,138
38,22540,30
38,23020,519
38,23220,1093
38,23340,22
38,24060,441
38,24260,856
38,24540,79
38,24780,88
38,25180,27
38,25300,336
38,25700,133188
38,26180,452
38,26380,90
38,26420,391
38,26660,215
38,26700,61
38,26980,38
38,27060,202
38,27100,111
38,27260,494
38,27580,98
38,27820,29
38,27860,166
38,28380,38
38,28720,193
38,28780,57
38,28860,282
38,28980,112
38,29180,23
38,29220,127
38,29460,1464
38,29540,19
38,30180,240
38,30460,271
38,30580,403
38,30660,95
38,30860,725
38,31180,188
38,31420,85
38,31500,110
38,31740,53
38,31820,4059
38,32060,58921
38,32300,195
38,32580,10
38,32660,225
38,32900,51
38,33500,214
38,34020,916
38,34180,65
38,34340,230
38,34460,12
38,34620,42
38,34860,27
38,34900,918
38,35020,123
38,35060,7
38,35140,15
38,35900,1600
38,35940,827
38,36100,702
38,36140,68
38,36540,15
38,36700,219
38,36780,2276
38,36860,788
38,37700,1043
38,38100,1641
38,38780,244
38,38860,277
38,38900,5643
38,39460,327
38,39580,60
38,39980,37
38,40580,15691
38,41180,63
38,41380,85
38,41500,64
38,42020,914
38,42180,147
38,42660,8
38,42700,908
38,42780,1024
38,43260,20
38,43500,24
38,43580,366
38,44300,685
38,44540,760
38,44700,38
38,44780,1847
38,44860,103
38,44900,235
38,45020,1224
38,45300,17
38,45460,24
38,45580,423
38,45740,82
38,45860,26
38,45980,244
38,46460,593
38,46540,136
38,46640,4426
38,46980,1045
38,47100,2173
38,47140,165
38,47660,8
38,48020,10
38,48460,17
38,48580,26
38,49020,319
38,49260,63
38,49580,379
38,49620,384
38,49820,145
38,49900,24586
38,50380,68
38,50420,369
38,50580,1435
38,50780,124
38,50860,95
38,51060,61
38,51380,323
38,51420,86
38,51500,1805
38,51860,265
38,51900,155
38,52340,125
38,52740,259
38,52940,614
38,53020,40
38,53220,187
38,53380,47373
38,53540,609
38,53780,689
38,53820,29
38,53980,86
38,54220,173
38,54620,637
38,54740,68
38,55020,186
38,55220,18
38,55420,745
38,55620,338
38,55740,30
38,56020,94
38,56180,676
38,56420,207
38,56620,1310
38,56700,1027
38,56740,2725
38,56780,42
38,57180,48
38,57220,134
38,58120,56
38,58300,950
38,58740,1764
38,59020,93
38,59660,108
38,60100,103
38,60380,10
38,60480,371
38,60500,189
38,60620,122
38,60900,1385
38,60940,898
38,61460,72
38,61580,497
38,61780,5
38,61860,159
38,62060,58
38,62260,128
38,62540,16
38,62620,43
38,62780,87
38,62980,204
38,63740,119
38,63900,577
38,64140,375
38,64320,55
38,65580,723
38,65900,124
38,65980,34
38,66020,166
38,66040,841
38,66260,268
38,66300,156
38,66500,671
38,66980,223
38,67180,35
38,67500,90
38,67620,48
38,67780,462
38,67820,1165
38,68540,90
38,68860,2446
38,69140,5
38,69340,160
38,69460,103
38,69980,313
38,70260,312
38,70380,162
38,70780,16
38,70980,307
38,71500,248
38,71660,118
38,71780,63
38,71940,85
38,72180,93
38,72540,189
38,72580,178
38,72820,19
38,73820,65
38,74020,39
38,74185,403
38,74740,92
38,74780,32
38,75380,2184
38,75420,362
38,75580,97
38,75780,652
38,76500,364
38,76620,148
38,77180,1417
38,77660,99
38,77980,211
38,78180,224
38,78660,1069
38,78940,2097
38,79140,42
38,79180,131
38,79340,275
38,79420,458
38,79940,537
38,80140,58
38,80660,774
38,80860,130
38,81180,6551
38,81620,1046
38,81700,20
38,81900,58
38,82380,43
38,82660,8000
38,82780,268
38,82940,9
38,82980,880
38,83580,50
38,83700,1283
38,83860,6020
38,84780,40400
38,85020,374
38,85540,93
38,86020,110
38,86220,27706
38,86380,149
38,86580,714
38,86620,176
38,86780,131
38,87020,841
38,87180,43
38,87580,45
38,87740,448
38,87860,14
38,88140,224
38,88180,82
39,00142,1523
39,00198,5302
39,00380,137
39,00436,904
39,00450,316
39,00464,646
39,01000,188701
39,01042,924
39,01154,490
39,01210,824
39,01420,21525
39,01630,680
39,01672,3805
39,01784,170
39,01798,12928
39,01938,426
39,02050,944
39,02092,1460
39,02120,1149
39,02148,74
39,02204,1681
39,02232,1183
39,02274,306
39,02316,555
39,02330,2328
39,02344,4447
39,02400,1453
39,02428,810
39,02568,18718
39,02582,1318
39,02638,17785
39,02680,4760
39,02722,269
39,02736,24673
39,02820,868
39,03086,17717
39,03352,25403
39,03464,25942
39,03562,346
39,03604,753
39,03646,118
39,03744,826
39,03758,2991
39,03828,24563
39,03926,3908
39,03940,376
39,04150,2004
39,04192,100
39,04402,594
39,04416,15810
39,04458,923
39,04500,13734
39,04542,347
39,04696,436
39,04720,47193
39,04752,314
39,04878,12767
39,04920,10721
39,05074,3763
39,05102,7409
39,05116,805
39,05130,14073
39,05158,199
39,05228,8164
39,05284,1986
39,05312,404
39,05396,60
39,05410,892
39,05424,6614
39,05550,884
39,05662,263
39,05690,17922
39,05718,529
39,05732,284
39,05900,657
39,06068,2659
39,06138,1183
39,06194,593
39,06222,1209
39,06278,12785
39,06810,103
39,06908,4221
39,07062,655
39,07188,872
39,07202,135
39,07286,853
39,07300,13408
39,07426,3903
39,07594,965
39,07790,1395
39,07832,1176
39,07916,349
39,07930,266
39,07972,30384
39,08084,1797
39,08112,979
39,08336,1395
39,08364,13850
39,08392,1502
39,08504,2103
39,08532,91
39,08560,1534
39,09064,19634
39,09246,11022
39,09274,1476
39,09288,18063
39,09316,524
39,09358,5918
39,09386,108
39,09680,35072
39,09792,8609
39,09834,513
39,09890,2558
39,09974,229
39,10030,11542
39,10254,293
39,10282,178
39,10296,265
39,10436,1410
39,10632,938
39,10674,156
39,10716,2341
39,10800,2977
39,10884,502
39,10940,1869
39,10954,550
39,10996,9969
39,11024,1975
39,11066,7745
39,11304,5333
39,11332,9777
39,11360,7610
39,12000,69197
39,12084,2101
39,12112,3491
39,12168,5740
39,12252,500
39,12280,3095
39,12462,271
39,12476,747
39,12504,107
39,12560,241
39,12700,140
39,12784,4250
39,12868,10885
39,13036,1671
39,13169,87
39,13190,25754
39,13358,4087
39,13554,5239
39,13694,200
39,13778,944
39,13904,729
39,13932,124
39,14086,268
39,14114,195
39,14128,8565
39,14156,350
39,14184,21895
39,14226,72
39,14254,661
39,14296,501
39,15000,311097
39,15070,14452
39,15210,272
39,15336,403
39,15406,535
39,15588,251
39,15644,13222
39,16000,362656
39,16014,43908
39,16028,3355
39,16056,136
39,16182,1189
39,16266,167
39,16308,6337
39,16378,1827
39,16434,441
39,16532,4712
39,16700,392
39,17036,6757
39,18000,913175
39,18014,2131
39,18070,3215
39,18266,326
39,18308,132
39,18350,12360
39,18504,1087
39,18546,1000
39,18588,445
39,18770,485
39,18812,7062
39,18840,516
39,18868,11091
39,19050,2598
39,19106,1063
39,19330,4460
39,19344,2138
39,19400,1746
39,19456,2402
39,19554,421
39,19694,312
39,19750,178
39,19778,50742
39,19806,554
39,19820,548
39,19974,1924
39,20114,996
39,20212,189
39,21000,135512
39,21266,5336
39,21294,65
39,21308,17043
39,21378,1251
39,21434,45158
39,21560,265
39,21602,7061
39,21616,3301
39,21714,2653
39,21812,1567
39,21910,79
39,22022,599
39,22288,255
39,22456,12985
39,22568,3053
39,22610,1647
39,22694,48923
39,22946,757
39,22974,206
39,23324,1509
39,23380,13352
39,23618,17363
39,23730,9705
39,23940,4658
39,24052,743
39,24234,8301
39,24486,1866
39,24598,441
39,24640,786
39,24766,453
39,24794,45
39,24808,1900
39,25144,1374
39,25186,2055
39,25256,53117
39,25368,225
39,25396,13249
39,25452,2437
39,25704,48212
39,25802,2630
39,25914,34729
39,25942,1743
39,25970,44447
39,26166,7682
39,26306,3081
39,26348,69
39,26446,16785
39,26656,973
39,26768,1285
39,26796,310
39,26880,656
39,27048,40139
39,27412,458
39,27538,213
39,27552,807
39,27636,1331
39,27706,19839
39,27818,525
39,27832,1586
39,27902,1476
39,28014,13039
39,28182,1107
39,28476,11653
39,28574,1352
39,28616,405
39,28658,2619
39,28798,315
39,28826,15812
39,29050,249
39,29064,112
39,29106,35159
39,29148,1018
39,29162,10293
39,29204,3284
39,29246,2330
39,29288,111
39,29428,28900
39,29442,2463
39,29498,2227
39,29610,5866
39,29652,933
39,29722,2193
39,29778,4458
39,29932,5809
39,29974,461
39,30072,2480
39,30114,166
39,30198,9469
39,30282,974
39,30380,2263
39,30436,164
39,30506,238
39,30632,977
39,30660,373
39,30674,1629
39,30702,1209
39,30786,3754
39,30912,238
39,31150,5773
39,31206,928
39,31234,394
39,31304,8841
39,31402,6281
39,31458,216
39,31472,831
39,31542,68
39,31860,27338
39,31948,304
39,32088,4336
39,32158,3656
39,32256,1222
39,32340,12696
39,32368,1389
39,32592,42782
39,32606,5806
39,32620,380
39,32956,714
39,32984,487
39,33012,62997
39,33096,604
39,33194,195
39,33292,1317
39,33306,346
39,33376,90
39,33656,156
39,33740,309
39,33838,13320
39,34090,173
39,34118,425
39,34202,404
39,34328,3385
39,34384,569
39,34412,1252
39,34552,162
39,34636,443
39,34748,10693
39,34790,2384
39,34860,209
39,34888,145
39,35098,3422
39,35168,216
39,35210,228
39,35252,8537
39,35255,700
39,35476,37262
39,35532,245
39,35560,6617
39,35658,945
39,35854,1043
39,35864,50
39,35882,1794
