id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
636686,COL-2026-2-2-XXX100-480,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""La Opinión,2026-07-15,Citaron a Enano de muerte y destruyeron las pruebas: tarde de violencia en la ciudadela La Libertad, de Cúcuta""",La Opinión,2026-07-15,"Citaron a Enano de muerte y destruyeron las pruebas: tarde de violencia en la ciudadela La Libertad, de Cúcuta",La Opinion,1,Cúcuta town,"corner of blocks F3 and F4 in the Torcoroma III neighborhood, in the La Libertad district",Norte de Santander department,Cúcuta municipality,7.893907,-72.507821,POINT (-72.507821 7.893907),140615,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
637492,COL-2026-2-2-XXX100-548,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""QHubo Pereira,2026-07-15,Un muerto y dos heridos tras ataque sicarial""",QHubo Pereira,2026-07-15,Un muerto y dos heridos tras ataque sicarial,Qhubo Pereira,1,Pereira town,"Pereira

Perla del Sur neighborhood in the Cuba district

block 14",Risaralda department,Pereira municipality,4.813333,-75.696111,POINT (-75.696111 4.813333),136289,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
637494,COL-2026-2-2-XXX100-549,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""QHubo Pereira,2026-07-15,¡Lo mataron a tiros en la calle!""",QHubo Pereira,2026-07-15,¡Lo mataron a tiros en la calle!,Qhubo Pereira,1,La Virginia town,"municipality of La Virginia

on a street in the El Portal de la Milagrosa neighborhood

block 1, in front of house number 9",Risaralda department,La Virginia municipality,4.905800,-75.851030,POINT (-75.85103 4.9058),136289,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
637141,COL-2026-2-2-XXX100-494,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-14,Sicarios a bordo de un motocarro acribillan a tiros a un adolescente en finca de Malambo""",El Heraldo,2026-07-14,Sicarios a bordo de un motocarro acribillan a tiros a un adolescente en finca de Malambo,El Heraldo; judicial source,1,El Paraíso locality,"municipality of Malambo

outside a farm in a rural area of ​​the municipality known as ""Trocha El Paraíso.""",Atlántico department,Malambo municipality,10.856660,-74.784030,POINT (-74.78403 10.85666),144931,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
635600,COL-2026-2-2-XXX100-417,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-14,Hitmen murder a man inside his home in El Ferry""",El Heraldo,2026-07-14,Hitmen murder a man inside his home in El Ferry,El Heraldo,1,Barranquilla town,"Carrera 7C with Calle 3, El Ferry neighborhood , in the southeastern part of Barranquilla",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
635594,COL-2026-2-2-XXX100-415,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-13,Hitmen break into a home in El Ferry and shoot a man""",El Heraldo,2026-07-13,Hitmen break into a home in El Ferry and shoot a man,El Heraldo,1,Barranquilla town,"Calle 6C No. 7A-05 ,  El Ferry neighborhood , in the Southeast of Barranquilla",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
637140,COL-2026-2-2-XXX100-493,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-14,Balacera en Rebolo deja un hombre muerto y dos presuntos sicarios capturados""",El Heraldo,2026-07-14,Balacera en Rebolo deja un hombre muerto y dos presuntos sicarios capturados,El Heraldo,1,Barranquilla town,"Rebolo neighborhood, in southeastern Barranquilla",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-13 00:00:00.000,2026-07-13 00:00:00.000,0,0,0,1,1,1,1,,
635760,COL-2026-2-2-XXX100-431,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,2,"""El Pilon,2026-07-14,Tragedia en Chimichagua: asesinan a querido docente cuando se dirigía a su lugar de trabajo"";""El Pilon,2026-07-15,Quién era Eduar Arias, el docente asesinado en Chimichagua, Cesar, cuando llevaba a su hijo a una cita médica""",El Pilon;El Pilon,2026-07-14;2026-07-15,"Tragedia en Chimichagua: asesinan a querido docente cuando se dirigía a su lugar de trabajo;Quién era Eduar Arias, el docente asesinado en Chimichagua, Cesar, cuando llevaba a su hijo a una cita médica","",2,Mandinguilla village,"on the road connecting the La Victoria hamlet with the Mandinguilla district, Cesar


///

area known as La Sabana de la Victoria, located on the road that connects the township of Mandinguilla with the municipal capital of Chimichagua",Cesar department,Chimichagua municipality,9.353610,-73.883060,POINT (-73.88306 9.35361),142773,Colombia,100,Americas,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,1,1,1,1,,
637142,COL-2026-2-2-XXX100-495,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-15,Asesinan a mecánico en atentado sicarial en el barrio Bellavista de Malambo""",El Heraldo,2026-07-15,Asesinan a mecánico en atentado sicarial en el barrio Bellavista de Malambo,El Heraldo,3,Malambo municipality,"municipality of Malambo

Bellavista neighborhood, specifically in the area known as Mi Ranchito

Carrera 5 Sur between Calle 11A1 and Calle 11A2",Atlántico department,Malambo municipality,10.850000,-74.750000,POINT (-74.75 10.85),144931,Colombia,100,Americas,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,1,1,1,1,,
637143,COL-2026-2-2-XXX100-496,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-15,Sicarios a pie asesinan a disparos a un joven de 21 años en Rebolo""",El Heraldo,2026-07-15,Sicarios a pie asesinan a disparos a un joven de 21 años en Rebolo,El Heraldo,1,Barranquilla town,"Rebolo neighborhood, in the southeastern part of Barranquilla

near the intersection of Carrera 32 and Calle 21 in the area known as ""El Oasis,""",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,1,1,1,1,,
637495,COL-2026-2-2-XXX100-550,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""QHubo Pereira,2026-07-16,De tres tiros mataron al panadero""",QHubo Pereira,2026-07-16,De tres tiros mataron al panadero,Qhubo Pereira,1,Pereira town,"behind the Marco Fidel Suárez Educational Institution

intersection of Carrera 11 and Calle 8 in the Corocito neighborhood",Risaralda department,Pereira municipality,4.813333,-75.696111,POINT (-75.696111 4.813333),136289,Colombia,100,Americas,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,1,1,1,1,,
635831,COL-2026-2-2-XXX100-437,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,2,"""El TIempo,2026-07-22,Capturan a alias ‘Ardilla’, señalado de asesinar a una mujer en Girardot"";""El TIempo,2026-07-22,Capturan a presunto homicida de una mujer en Cundinamarca: incautaron el arma de fuego que portaba el día del asesinato""",El TIempo;El TIempo,2026-07-22;2026-07-22,"Capturan a alias ‘Ardilla’, señalado de asesinar a una mujer en Girardot;Capturan a presunto homicida de una mujer en Cundinamarca: incautaron el arma de fuego que portaba el día del asesinato","",1,Girardot town,"Obrero neighborhood, municipality of Girardot, Cundinamarca


//

Girardot, Cundinamarca",Cundinamarca department,Girardot municipality,4.298659,-74.804681,POINT (-74.804681 4.298659),135571,Colombia,100,Americas,1,1,2026-07-15 00:00:00.000,2026-07-15 00:00:00.000,0,0,0,1,1,1,1,,
635947,COL-2026-2-2-XXX100-449,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Colombiano,2026-07-26,Mujer murió tras extraño incendio de un colchón en el barrio Popular, de Medellín""",El Colombiano,2026-07-26,"Mujer murió tras extraño incendio de un colchón en el barrio Popular, de Medellín","",1,Medellín town,Popular neighborhood of Medellín,Antioquia department,Medellín municipality,6.251840,-75.563591,POINT (-75.563591 6.25184),138449,Colombia,100,Americas,1,1,2026-07-15 00:00:00.000,2026-07-15 00:00:00.000,0,0,0,1,1,1,1,,
637148,COL-2026-2-2-XXX100-499,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-17,Hombre fue asesinado a cuchillazos cuando caminaba con un familiar en La Sierrita""",El Heraldo,2026-07-17,Hombre fue asesinado a cuchillazos cuando caminaba con un familiar en La Sierrita,El Heraldo,1,Barranquilla town,"La Sierrita neighborhood of Barranquilla

near the intersection of 55A Street and 8E Avenue",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,0,0,0,1,1,1,1,,
637145,COL-2026-2-2-XXX100-497,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-16,Matan a hombre en medio de ataque a tiros en el barrio La Sierrita""",El Heraldo,2026-07-16,Matan a hombre en medio de ataque a tiros en el barrio La Sierrita,El Heraldo,1,Barranquilla town,"La Sierrita neighborhood of Barranquilla's Metropolitan District

the intersection of Diagonal 54 and Transversal 6.",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,0,0,0,1,1,1,1,,
637146,COL-2026-2-2-XXX100-498,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-17,Sicarios en moto asesinan a hombre en el barrio San Vicente de Soledad""",El Heraldo,2026-07-17,Sicarios en moto asesinan a hombre en el barrio San Vicente de Soledad,El Heraldo; police reports,1,Soledad town,"San Vicente neighborhood of Soledad

intersection of Calle 56C and Carrera 2E, outside a carpentry shop",Atlántico department,Soledad municipality,10.918430,-74.764590,POINT (-74.76459 10.91843),144931,Colombia,100,Americas,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,0,0,0,1,1,1,1,,
635820,COL-2026-2-2-XXX100-432,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Pilon,2026-07-17,El mensaje del alcalde de Maicao tras la misteriosa muerte de dos empresarios guajiros en una fiesta de cumpleaños""",El Pilon,2026-07-17,El mensaje del alcalde de Maicao tras la misteriosa muerte de dos empresarios guajiros en una fiesta de cumpleaños,family,1,Maicao town,"Boscán neighborhood of Maicao,  municipality of La Guajira",La Guajira department,Maicao municipality,11.383208,-72.243208,POINT (-72.243208 11.383208),145656,Colombia,100,Americas,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,0,0,0,2,2,2,2,,
635821,COL-2026-2-2-XXX100-433,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El TIempo,2026-07-18,Hombres con fusiles irrumpieron en un corregimiento de Caucasia, en Antioquia, asesinaron a un hombre y secuestraron a otro: ofrecen $50 millones""",El TIempo,2026-07-18,"Hombres con fusiles irrumpieron en un corregimiento de Caucasia, en Antioquia, asesinaron a un hombre y secuestraron a otro: ofrecen $50 millones","",1,Cuturú village,"town center, village of Cuturú, a rural area of ​​Caucasia",Antioquia department,Caucasia municipality,7.726100,-74.787017,POINT (-74.787017 7.7261),140611,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,,
635827,COL-2026-2-2-XXX100-435,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El TIempo,2026-07-21,Grupo armado asesinó a mujer embarazada y quemó varias viviendas en Vichada: así se registró la masacre 72 del año""",El TIempo,2026-07-21,Grupo armado asesinó a mujer embarazada y quemó varias viviendas en Vichada: así se registró la masacre 72 del año,Indepaz,5,Saracure Río Cada area,"Saracure Río Cada indigenous territory, in the rural area of ​​Cumaribo",Vichada department,Cumaribo municipality,4.423169,-69.287754,POINT (-69.287754 4.423169),135582,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,3,3,3,3,,
637497,COL-2026-2-2-XXX100-551,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""QHubo Pereira,2026-07-20,Llegó a buscar trabajo y lo mataron""",QHubo Pereira,2026-07-20,Llegó a buscar trabajo y lo mataron,Qhubo Pereira,3,Ansermanuevo municipality,"one of the roads leading to the village of El Billar

rural area of ​​the municipality of Ansermanuevo, Valle del Cauca",Valle del Cauca department,Ansermanuevo municipality,4.750000,-76.083333,POINT (-76.083333 4.75),136288,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,,
636570,COL-2026-2-2-XXX100-466,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""La Nación,2026-07-21,Joven desaparecido fue hallado muerto y con un brazo amputado""",La Nación,2026-07-21,Joven desaparecido fue hallado muerto y con un brazo amputado,La Nación,2,La Plata town,"wooded area of ​​the La Azufrada village, just minutes from the town of La Plata

in a pasture located at kilometer 1 of the road leading to the Segovianas sector, in the direction of El Pital",Huila department,La Plata municipality,2.393406,-75.892319,POINT (-75.892319 2.393406),132689,Colombia,100,Americas,1,2,2026-07-17 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,1,1,1,1,,
637150,COL-2026-2-2-XXX100-501,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-17,Asesinan de un disparo en la cabeza a joven motociclista en Conidec""",El Heraldo,2026-07-17,Asesinan de un disparo en la cabeza a joven motociclista en Conidec,El Heraldo,1,Barranquilla town,"Barranquilla

Conidec neighborhood",Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,,
637151,COL-2026-2-2-XXX100-502,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Heraldo,2026-07-18,Recapturan a alias Ismaelito tras perpetrar un homicidio en Altos de la Risota, Puerto Colombia""",El Heraldo,2026-07-18,"Recapturan a alias Ismaelito tras perpetrar un homicidio en Altos de la Risota, Puerto Colombia",El Heraldo; police report,1,Puerto Colombia town,"municipality of Puerto Colombia

inside their home located at the intersection of 8th Street and 1st Avenue in the Altos de la Risota neighborhood",Atlántico department,Puerto Colombia municipality,10.993250,-74.951878,POINT (-74.951878472502585 10.993250100517749),144931,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,,
635977,COL-2026-2-2-XXX100-453,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,1,"""El Pilon,2026-07-27,En Saloa hay pánico por los homicidios y la presencia de grupos armados: “Vivimos en toque de queda”""",El Pilon,2026-07-27,En Saloa hay pánico por los homicidios y la presencia de grupos armados: “Vivimos en toque de queda”,"",1,Saloa village,Saloa,Cesar department,Chimichagua municipality,9.192320,-73.729670,POINT (-73.72967 9.19232),142773,Colombia,100,Americas,1,4,2026-07-17 00:00:00.000,2026-07-26 00:00:00.000,0,0,0,1,1,1,1,,
636691,COL-2026-2-2-XXX100-481,2026,false,Check dyad,2,2-XXX100,35,XXX100 - XXX100,2-XXX100,70,XXX100 - XXX100,XXX100,3630,XXX100,XXX100,3630,XXX100,2,"""La Opinión,2026-07-17,Otro crimen en la ciudadela La Libertad, hombre fue perseguido a muerte en Cúcuta"";""La Opinión,2026-07-18,Un grito de desconsuelo en la ciudadela Juan Atalaya, comerciante de oro fue asesinado cerca de su casa""",La Opinión;La Opinión,2026-07-17;2026-07-18,"Otro crimen en la ciudadela La Libertad, hombre fue perseguido a muerte en Cúcuta;Un grito de desconsuelo en la ciudadela Juan Atalaya, comerciante de oro fue asesinado cerca de su casa",La Opinión,1,Cúcuta town,"12th Avenue, between 29th and 30th Streets in the Bellavista neighborhood

La Libertad district",Norte de Santander department,Cúcuta municipality,7.893907,-72.507821,POINT (-72.507821 7.893907),140615,Colombia,100,Americas,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,,
